N         Bubblesort               BetterBubble             Selectsort               Insertionsort     
1924      0.2110438346862793       0.2110438346862793       0.07948851585388184      0.2110438346862793       
1949      0.20662474632263184      0.20662474632263184      0.0613703727722168       0.20662474632263184      
1974      0.2022876739501953       0.2022876739501953       0.07186341285705566      0.2022876739501953       
1999      0.21046113967895508      0.21046113967895508      0.08529400825500488      0.21046113967895508      
2024      0.28352856636047363      0.28352856636047363      0.08065629005432129      0.28352856636047363      
2049      0.228302001953125        0.228302001953125        0.07096004486083984      0.228302001953125        
2074      0.23737812042236328      0.23737812042236328      0.07286930084228516      0.23737812042236328      
2099      0.23979878425598145      0.23979878425598145      0.08200669288635254      0.23979878425598145      
2124      0.24989700317382812      0.24989700317382812      0.09676837921142578      0.24989700317382812      
2149      0.27100396156311035      0.27100396156311035      0.08240628242492676      0.27100396156311035      
2174      0.257279634475708        0.257279634475708        0.09246158599853516      0.257279634475708        
2199      0.3656651973724365       0.3656651973724365       0.08367013931274414      0.3656651973724365       
2224      0.25575947761535645      0.25575947761535645      0.08938217163085938      0.25575947761535645      
2249      0.28958797454833984      0.28958797454833984      0.1101982593536377       0.28958797454833984      
2274      0.29645323753356934      0.29645323753356934      0.10552978515625         0.29645323753356934      
2299      0.2892742156982422       0.2892742156982422       0.09123539924621582      0.2892742156982422       
2324      0.28413987159729004      0.28413987159729004      0.11490726470947266      0.28413987159729004      
2349      0.31098103523254395      0.31098103523254395      0.11325526237487793      0.31098103523254395      
2374      0.31470823287963867      0.31470823287963867      0.09972405433654785      0.31470823287963867      
2399      0.28864479064941406      0.28864479064941406      0.12031912803649902      0.28864479064941406      
2424      0.3170750141143799       0.3170750141143799       0.09724879264831543      0.3170750141143799       
2449      0.3212926387786865       0.3212926387786865       0.12958621978759766      0.3212926387786865       
2474      0.36147522926330566      0.36147522926330566      0.10615730285644531      0.36147522926330566      
2499      0.36253786087036133      0.36253786087036133      0.10143876075744629      0.36253786087036133      
2524      0.3499140739440918       0.3499140739440918       0.09788012504577637      0.3499140739440918       
2549      0.3437526226043701       0.3437526226043701       0.12261271476745605      0.3437526226043701       
2574      0.34319496154785156      0.34319496154785156      0.12993836402893066      0.34319496154785156      
2599      0.35599780082702637      0.35599780082702637      0.09998273849487305      0.35599780082702637      
2624      0.4121978282928467       0.4121978282928467       0.2540297508239746       0.4121978282928467       
2649      0.3867502212524414       0.3867502212524414       0.1452183723449707       0.3867502212524414       
2674      0.39510583877563477      0.39510583877563477      0.1266794204711914       0.39510583877563477      
2699      0.43056178092956543      0.43056178092956543      0.13060760498046875      0.43056178092956543      
2724      0.4328603744506836       0.4328603744506836       0.15399956703186035      0.4328603744506836       
2749      0.4329721927642822       0.4329721927642822       0.1452791690826416       0.4329721927642822       
2774      0.4454822540283203       0.4454822540283203       0.13451313972473145      0.4454822540283203       
2799      0.4758439064025879       0.4758439064025879       0.16294598579406738      0.4758439064025879       
2824      0.48554468154907227      0.48554468154907227      0.16789960861206055      0.48554468154907227      
2849      0.45246291160583496      0.45246291160583496      0.12616658210754395      0.45246291160583496      
2874      0.5264205932617188       0.5264205932617188       0.14843344688415527      0.5264205932617188       
2899      0.5777950286865234       0.5777950286865234       0.12937426567077637      0.5777950286865234       
2924      0.4654092788696289       0.4654092788696289       0.2027907371520996       0.4654092788696289       
2949      0.5274255275726318       0.5274255275726318       0.1386241912841797       0.5274255275726318       
2974      0.7544467449188232       0.7544467449188232       0.1871945858001709       0.7544467449188232       
2999      0.500960111618042        0.500960111618042        0.14295029640197754      0.500960111618042        
3024      0.5403785705566406       0.5403785705566406       0.15812015533447266      0.5403785705566406       
3049      0.5742635726928711       0.5742635726928711       0.17336082458496094      0.5742635726928711       
3074      0.6312048435211182       0.6312048435211182       0.14820575714111328      0.6312048435211182       
3099      0.5784375667572021       0.5784375667572021       0.19732022285461426      0.5784375667572021       
3124      0.6206028461456299       0.6206028461456299       0.2156977653503418       0.6206028461456299       
3149      0.6188457012176514       0.6188457012176514       0.16882944107055664      0.6188457012176514       
3174      0.620415449142456        0.620415449142456        0.21283340454101562      0.620415449142456        
3199      0.551375150680542        0.551375150680542        0.1668238639831543       0.551375150680542        
3224      0.5832388401031494       0.5832388401031494       0.18816280364990234      0.5832388401031494       
3249      0.583787202835083        0.583787202835083        0.21168231964111328      0.583787202835083        
3274      0.5835428237915039       0.5835428237915039       0.15950226783752441      0.5835428237915039       
3299      0.6061136722564697       0.6061136722564697       0.29943299293518066      0.6061136722564697       
3324      0.6035058498382568       0.6035058498382568       0.1722855567932129       0.6035058498382568       
3349      0.6222646236419678       0.6222646236419678       0.1892385482788086       0.6222646236419678       
3374      0.6489410400390625       0.6489410400390625       0.22864151000976562      0.6489410400390625       
3399      0.6430850028991699       0.6430850028991699       0.1967158317565918       0.6430850028991699       
3424      0.6424157619476318       0.6424157619476318       0.21480441093444824      0.6424157619476318       
3449      0.7202363014221191       0.7202363014221191       0.2698676586151123       0.7202363014221191       
3474      0.7972922325134277       0.7972922325134277       0.2597923278808594       0.7972922325134277       
3499      0.8107359409332275       0.8107359409332275       0.22276592254638672      0.8107359409332275       
3524      0.727515459060669        0.727515459060669        0.20812153816223145      0.727515459060669        
3549      0.6758279800415039       0.6758279800415039       0.21455121040344238      0.6758279800415039       
3574      0.685713529586792        0.685713529586792        0.21543097496032715      0.685713529586792        
3599      0.8540248870849609       0.8540248870849609       0.2243037223815918       0.8540248870849609       
3624      0.8582534790039062       0.8582534790039062       0.24753665924072266      0.8582534790039062       
3649      0.811622142791748        0.811622142791748        0.26554107666015625      0.811622142791748        
3674      0.9081120491027832       0.9081120491027832       0.2173750400543213       0.9081120491027832       
3699      0.8344006538391113       0.8344006538391113       0.3049201965332031       0.8344006538391113       
3724      0.7917959690093994       0.7917959690093994       0.28621697425842285      0.7917959690093994       
3749      0.8517796993255615       0.8517796993255615       0.21360516548156738      0.8517796993255615       
3774      0.8293180465698242       0.8293180465698242       0.215895414352417        0.8293180465698242       
3799      0.9807589054107666       0.9807589054107666       0.2693314552307129       0.9807589054107666       
3824      0.9543042182922363       0.9543042182922363       0.27509307861328125      0.9543042182922363       
3849      0.9825043678283691       0.9825043678283691       0.25667500495910645      0.9825043678283691       
3874      0.865037202835083        0.865037202835083        0.2769639492034912       0.865037202835083        
3899      0.9439804553985596       0.9439804553985596       0.26453256607055664      0.9439804553985596       
3924      0.9087131023406982       0.9087131023406982       0.2489948272705078       0.9087131023406982       
3949      0.9039816856384277       0.9039816856384277       0.25179409980773926      0.9039816856384277       
3974      0.923940896987915        0.923940896987915        0.24901413917541504      0.923940896987915        
3999      0.9264218807220459       0.9264218807220459       0.280531644821167        0.9264218807220459       
4024      0.812652587890625        0.812652587890625        0.25455355644226074      0.812652587890625        
4049      0.9242665767669678       0.9242665767669678       0.27156734466552734      0.9242665767669678       
4074      1.0813992023468018       1.0813992023468018       0.2854893207550049       1.0813992023468018       
4099      0.9699184894561768       0.9699184894561768       0.30231595039367676      0.9699184894561768       
4124      0.9595489501953125       0.9595489501953125       0.31520724296569824      0.9595489501953125       
4149      0.9306695461273193       0.9306695461273193       0.30095553398132324      0.9306695461273193       
4174      1.0411131381988525       1.0411131381988525       0.3670220375061035       1.0411131381988525       
4199      0.9938383102416992       0.9938383102416992       0.2692451477050781       0.9938383102416992       
4224      1.0796034336090088       1.0796034336090088       0.44362521171569824      1.0796034336090088       
4249      1.1516318321228027       1.1516318321228027       0.3396327495574951       1.1516318321228027       
4274      1.3198871612548828       1.3198871612548828       0.3209059238433838       1.3198871612548828       
4299      1.2074732780456543       1.2074732780456543       0.31706929206848145      1.2074732780456543       
4324      1.1942670345306396       1.1942670345306396       0.32590389251708984      1.1942670345306396       
4349      1.1082282066345215       1.1082282066345215       0.3382532596588135       1.1082282066345215       
4374      1.026430368423462        1.026430368423462        0.30111217498779297      1.026430368423462        
4399      1.048593521118164        1.048593521118164        0.30562853813171387      1.048593521118164        
4424      1.0430169105529785       1.0430169105529785       0.3168220520019531       1.0430169105529785       
4449      1.098055362701416        1.098055362701416        0.30425333976745605      1.098055362701416        
4474      1.056272029876709        1.056272029876709        0.32752346992492676      1.056272029876709        
4499      1.0620486736297607       1.0620486736297607       0.31561779975891113      1.0620486736297607       
4524      1.2732479572296143       1.2732479572296143       0.32509303092956543      1.2732479572296143       
4549      1.0744292736053467       1.0744292736053467       0.36514854431152344      1.0744292736053467       
4574      1.1587505340576172       1.1587505340576172       0.32953691482543945      1.1587505340576172       
4599      1.189532995223999        1.189532995223999        0.336362361907959        1.189532995223999        
4624      1.1762146949768066       1.1762146949768066       0.3278658390045166       1.1762146949768066       
4649      1.3906137943267822       1.3906137943267822       0.4442160129547119       1.3906137943267822       
4674      1.4434034824371338       1.4434034824371338       0.35878658294677734      1.4434034824371338       
4699      1.2671451568603516       1.2671451568603516       0.5327813625335693       1.2671451568603516       
4724      1.4043521881103516       1.4043521881103516       0.424588680267334        1.4043521881103516       
4749      1.4129884243011475       1.4129884243011475       0.3452775478363037       1.4129884243011475       
4774      1.2811119556427002       1.2811119556427002       0.5395348072052002       1.2811119556427002       
4799      1.3587031364440918       1.3587031364440918       0.3149378299713135       1.3587031364440918       
4824      1.4900171756744385       1.4900171756744385       0.4570169448852539       1.4900171756744385       
4849      1.797192096710205        1.797192096710205        0.595381498336792        1.797192096710205        
4874      1.8767249584197998       1.8767249584197998       0.4861581325531006       1.8767249584197998       
4899      1.9946727752685547       1.9946727752685547       0.4834628105163574       1.9946727752685547       
4924      1.7232646942138672       1.7232646942138672       0.50179123878479         1.7232646942138672       
4949      1.7046890258789062       1.7046890258789062       0.4853048324584961       1.7046890258789062       
4974      1.7533979415893555       1.7533979415893555       0.47347497940063477      1.7533979415893555       
